region,herd,cow,study_lact,herd_size,mwp,parity,milk120,calv_dt,cf,fs,cc,wpc,spc,twin,dyst,rp,vag_disch,h7
3,202,6781,1,135,45,4,5237.1001,18may1997,78,0,159,114,4,no,no,no,no,0
3,202,6782,1,135,45,4,4209.5,12mar1997,55,0,98,53,2,no,no,no,no,0
3,202,6783,1,135,45,4,3801.8,19sep1997,70,0,136,91,3,no,no,no,no,0
3,202,6784,1,135,45,4,3449.2,22mar1997,64,0,109,64,2,no,no,no,no,0
3,202,6785,1,135,45,4,3345.3999,21aug1997,85,1,85,40,1,no,no,no,no,0
3,202,6786,1,135,45,4,,05oct1997,,,,,,no,yes,no,no,0
3,202,6787,1,135,45,4,4111.5,01aug1997,88,1,88,43,1,no,no,no,no,0
3,202,6788,1,135,45,3,,06oct1996,,,,,,no,no,no,no,0
3,202,6789,1,135,45,3,3842.8,10nov1996,71,1,71,26,1,no,no,no,no,0
3,202,6789,2,135,45,4,3174.6001,25oct1997,136,1,136,91,1,no,no,no,no,0
3,202,6790,1,135,45,3,3902.3999,10dec1996,54,1,54,9,1,no,no,no,no,0
3,202,6791,1,135,45,3,3016.7,25feb1997,79,,,,7,no,no,no,no,0
3,202,6792,1,135,45,3,3925.3,19apr1997,50,0,186,141,3,no,no,no,no,0
3,202,6793,1,135,45,3,3801,08may1997,60,1,60,15,1,no,no,no,no,0
3,202,6794,1,135,45,3,3794.7,18mar1997,58,,,,2,no,no,no,no,0
3,202,6795,1,135,45,3,2889.1001,06feb1997,62,0,69,24,2,no,no,no,no,0
3,202,6796,1,135,45,3,4605.3999,13oct1997,56,1,56,11,1,no,no,no,no,0
3,202,6797,1,135,45,3,3578.5,15apr1997,71,0,214,169,3,no,no,no,no,0
3,202,6798,1,135,45,3,2375.8999,09mar1997,67,1,67,22,1,no,no,no,no,0
3,202,6799,1,135,45,3,3880.3,23apr1997,81,0,151,106,3,no,no,no,no,0
3,202,6800,1,135,45,3,3963.3,13may1997,71,0,221,176,3,no,no,no,no,0
3,202,6801,1,135,45,3,3186.8999,29apr1997,66,1,66,21,1,no,no,no,no,0
3,202,6802,1,135,45,3,3976.1001,19aug1997,132,0,176,131,3,no,no,no,no,0
3,202,6803,1,135,45,3,3553.3999,18oct1997,140,,,,2,no,no,no,no,0
3,202,6804,1,135,45,3,3846.8,23apr1997,68,0,183,138,3,no,no,no,no,0
3,202,6805,1,135,45,3,4107.8999,09may1997,60,1,60,15,1,no,no,no,no,0
3,202,6806,1,135,45,2,3982.2,03mar1997,64,1,64,19,1,no,no,no,no,0
3,202,6807,1,135,45,2,3532.8,31dec1996,66,,,,6,no,no,no,no,0
3,202,6808,1,135,45,2,3130.7,27jan1997,118,,,,3,no,yes,no,no,0
3,202,6809,1,135,45,2,3085,27jan1997,84,0,109,64,2,no,no,no,no,0
3,202,6810,1,135,45,2,3199.5,26dec1996,59,1,59,14,1,yes,no,no,no,0
3,202,6810,2,135,45,,1428,12nov1997,71,0,94,49,2,no,no,no,no,0
3,202,6811,1,135,45,2,3921.3999,23jun1997,207,1,207,162,1,no,no,no,no,0
3,202,6812,1,135,45,2,2876.3,23jan1997,67,0,86,41,2,no,no,no,no,0
3,202,6813,1,135,45,2,2945.6001,05may1997,110,,,,1,no,no,no,no,0
3,202,6814,1,135,45,2,2614.6001,27jan1997,91,0,210,165,4,no,no,no,no,0
3,202,6815,1,135,45,2,3020.2,20feb1997,84,0,109,64,3,no,no,no,no,0
3,202,6816,1,135,45,2,3569.7,03apr1997,76,1,76,31,1,no,no,no,no,0
3,202,6817,1,135,45,2,3639,23mar1997,26,0,133,88,3,no,no,no,no,0
3,202,6818,1,135,45,2,2788.5,25feb1997,78,1,78,33,1,no,no,no,no,0
3,202,6819,1,135,45,2,3127.6001,28feb1997,67,1,67,22,1,no,no,no,no,0
3,202,6820,1,135,45,2,3247.5,20mar1997,66,1,66,21,1,no,no,no,no,0
3,202,6821,1,135,45,2,4335.7998,30aug1997,93,,,,1,no,no,no,no,0
3,202,6822,1,135,45,2,2946.8999,18apr1997,71,1,71,26,1,no,no,no,no,0
3,202,6823,1,135,45,2,3899.2,24apr1997,83,1,83,38,1,no,no,no,no,0
3,202,6824,1,135,45,2,4234.7002,11jun1997,85,0,272,227,5,no,no,no,no,0
3,202,6825,1,135,45,2,2466.3999,28jan1997,75,1,75,30,1,no,no,no,no,0
3,202,6826,1,135,45,2,3582.8999,28jun1997,84,0,202,157,4,no,no,no,no,0
3,202,6827,1,135,45,2,2650.8,02aug1997,86,,,,1,no,no,no,no,0
3,202,6828,1,135,45,2,3513.3,16may1997,61,0,101,56,2,no,no,no,no,0
3,202,6829,1,135,45,2,3559.2,15apr1997,80,0,156,111,3,no,no,no,no,0
3,202,6830,1,135,45,2,2981.8999,08may1997,,,61,16,,no,no,no,no,0
3,202,6831,1,135,45,2,2718.6001,15apr1997,88,,,,5,no,no,no,no,0
3,202,6832,1,135,45,2,2669.7,30apr1997,69,0,143,98,4,no,no,no,no,0
3,202,6833,1,135,45,2,4356.7998,01may1997,60,0,104,59,2,no,no,no,no,0
3,202,6834,1,135,45,2,4355.7998,14may1997,102,0,171,126,2,no,no,no,no,0
3,202,6835,1,135,45,2,3596.3999,21apr1997,71,1,71,26,1,no,no,no,no,0
3,202,6836,1,135,45,2,2842.3999,26jul1997,65,1,65,20,1,no,no,no,no,0
3,202,6837,1,135,45,2,2810.3999,17oct1997,61,1,61,16,1,no,no,no,no,0
3,202,6838,1,135,45,2,3582.6001,20sep1997,77,0,122,77,2,no,no,no,no,0
3,202,6839,1,135,45,1,2947.6001,13sep1996,108,1,108,63,1,no,no,no,no,0
3,202,6839,2,135,45,2,3168.7,12oct1997,,,,,,no,no,no,no,0
3,202,6840,1,135,45,1,2914.1001,21sep1996,64,0,165,120,3,no,no,no,no,0
3,202,6841,1,135,45,1,2483.7,22oct1996,61,0,155,110,3,no,no,no,no,0
3,202,6842,1,135,45,1,1998,25oct1996,81,0,100,55,2,no,no,no,no,0
3,202,6842,2,135,45,2,2460.7,25oct1997,79,1,79,34,1,no,no,no,no,0
3,202,6843,1,135,45,1,2420.8,31oct1996,70,0,138,93,4,no,no,no,no,0
3,202,6844,1,135,45,1,,10nov1996,,,,,,no,no,no,no,0
3,202,6845,1,135,45,1,1799.6,15nov1996,145,1,145,100,1,no,no,no,no,0
3,202,6846,1,135,45,1,2495.5,16nov1996,91,0,133,88,2,no,no,no,no,0
3,202,6847,1,135,45,1,2308.3,22nov1996,97,1,97,52,1,no,no,no,no,0
3,202,6847,2,135,45,2,2797.5,30nov1997,107,0,157,112,2,no,no,no,no,0
3,202,6848,1,135,45,1,3159.1001,24nov1996,77,0,105,60,2,no,no,no,no,0
3,202,6849,1,135,45,1,3084.3,25nov1996,150,0,168,123,2,no,no,no,no,0
3,202,6850,1,135,45,1,3638,30nov1996,68,0,138,93,4,no,no,no,no,0
3,202,6851,1,135,45,1,2860.7,05dec1996,135,0,183,138,2,no,no,no,no,0
3,202,6852,1,135,45,1,2065.2,18dec1996,90,1,90,45,1,no,no,no,no,0
3,202,6853,1,135,45,1,2316.8999,14may1997,101,1,101,56,1,no,no,no,no,0
3,202,6854,1,135,45,1,,26may1997,,,66,21,,no,no,no,no,0
3,202,6855,1,135,45,1,2949.7,03jun1997,89,1,89,44,1,no,no,no,no,0
3,202,6856,1,135,45,1,2479.3,02jul1997,160,0,196,151,2,no,no,no,no,0
3,202,6857,1,135,45,1,3272.3,04jul1997,84,1,84,39,1,no,no,no,no,0
3,202,6858,1,135,45,1,3393.7,07aug1997,67,0,128,83,2,no,no,no,no,0
3,202,6859,1,135,45,1,2421.6001,07aug1997,79,1,79,34,1,no,no,no,no,0
3,202,6860,1,135,45,1,1820.5,12aug1997,76,0,132,87,3,no,no,no,no,0
3,202,6861,1,135,45,1,1679.8,12aug1997,118,1,118,73,1,no,no,no,no,0
3,202,6862,1,135,45,1,2441.1001,19aug1997,75,0,167,122,3,no,no,no,no,0
3,202,6863,1,135,45,1,2868.3,24aug1997,83,0,105,60,2,no,no,no,no,0
3,202,6864,1,135,45,1,1781,25aug1997,97,1,97,52,1,no,no,no,no,0
3,202,6865,1,135,45,1,2331.1001,21oct1997,104,1,104,59,1,no,no,no,no,0
3,202,6866,1,135,45,1,2132.3999,16nov1997,88,0,137,92,2,no,no,no,no,0
3,203,6867,1,121,35,5,,19dec1996,,,,,,no,no,no,no,0
3,203,6868,1,121,35,4,3220.3,16feb1997,73,0,239,204,6,no,no,no,no,0
3,203,6869,1,121,35,4,3284.3,06jan1997,66,,,,4,no,no,yes,no,0
3,203,6870,1,121,35,4,3169,22apr1997,62,0,194,159,4,yes,no,yes,no,0
3,203,6871,1,121,35,4,3482.3999,12jan1997,97,0,141,106,3,no,no,no,no,0
3,203,6872,1,121,35,4,3334.6001,28mar1997,79,0,252,217,4,no,no,no,no,0
3,203,6873,1,121,35,4,3152.1001,09mar1997,30,0,73,38,3,no,no,no,no,0
3,203,6874,1,121,35,3,2345.7,14dec1996,,,,,,no,no,no,no,0
3,203,6875,1,121,35,4,2281.3999,07dec1996,,,,,,no,no,no,no,0
3,203,6876,1,121,35,4,2508.6001,06jan1997,63,1,63,28,1,no,no,no,no,0
3,203,6877,1,121,35,4,2679.8999,03nov1996,75,1,75,40,1,no,no,no,no,0
3,203,6877,2,121,35,5,,23oct1997,,,,,,no,no,no,no,0
3,203,6878,1,121,35,3,2811,09sep1996,68,,,,1,no,no,no,no,0
3,203,6879,1,121,35,4,3747.5,10jul1997,73,1,73,38,1,no,no,no,no,0
3,203,6880,1,121,35,4,4313.8999,23sep1997,108,1,108,73,1,no,no,no,no,0
3,203,6881,1,121,35,4,3305.8,06may1997,42,1,42,7,1,no,no,no,no,0
3,203,6882,1,121,35,3,2724.6001,16feb1997,58,0,141,106,4,no,no,no,no,0
3,203,6883,1,121,35,4,3845.7,24may1997,56,,,,8,no,no,no,no,0
3,203,6884,1,121,35,4,3972,12sep1997,87,0,140,105,3,no,no,no,no,0
3,203,6885,1,121,35,4,3236.6001,18apr1997,75,0,140,105,4,no,no,no,no,0
3,203,6886,1,121,35,4,3047.3999,02apr1997,48,0,116,81,3,no,no,no,no,0
3,203,6887,1,121,35,3,3799,13sep1996,82,0,102,67,2,no,no,no,no,0
3,203,6887,2,121,35,4,3824,06oct1997,87,1,87,52,1,no,no,no,no,0
3,203,6888,1,121,35,3,3717.3,22nov1996,86,1,86,51,1,no,no,no,no,0
3,203,6889,1,121,35,3,3645.1001,10nov1996,68,0,90,55,2,no,no,no,no,0
3,203,6890,1,121,35,4,4197.7998,22aug1997,62,0,145,110,3,no,no,no,no,0
3,203,6891,1,121,35,3,,16nov1996,,,,,,no,no,no,no,0
3,203,6892,1,121,35,4,3650.6001,11jun1997,73,1,73,38,1,no,no,no,no,0
3,203,6893,1,121,35,3,3163.8,21dec1996,102,1,102,67,1,no,no,no,no,0
3,203,6894,1,121,35,4,3383.2,17sep1997,63,1,63,28,1,no,no,no,no,0
3,203,6895,1,121,35,3,2967,28jan1997,51,0,119,84,2,no,no,no,no,0
3,203,6896,1,121,35,3,3290.3999,16oct1996,46,1,46,11,1,no,no,no,no,0
3,203,6896,2,121,35,4,3293.8999,04sep1997,47,0,59,24,2,no,no,yes,no,0
3,203,6897,1,121,35,4,3485.5,08jul1997,107,0,158,123,2,no,no,no,no,0
3,203,6898,1,121,35,3,3417.3999,13sep1996,63,1,63,28,1,yes,no,no,no,0
3,203,6898,2,121,35,4,4295.3999,16aug1997,65,0,88,53,2,no,no,no,no,0
3,203,6899,1,121,35,2,,29sep1996,,,,,,no,no,no,no,0
3,203,6900,1,121,35,2,3234,18dec1996,,,,,,no,no,no,no,0
3,203,6901,1,121,35,2,2574.1001,29oct1996,50,0,60,25,2,no,no,no,no,0
3,203,6901,2,121,35,3,3029.7,10oct1997,64,0,85,50,2,no,no,no,no,0
3,203,6902,1,121,35,3,3138.8,10sep1997,53,1,53,18,1,no,no,no,no,0
3,203,6903,1,121,35,2,3496.3999,27sep1996,83,0,114,79,3,no,no,no,no,0
3,203,6903,2,121,35,3,4006.8999,24oct1997,53,0,177,142,3,yes,no,no,no,0
3,203,6904,1,121,35,2,2693.5,15nov1996,93,1,93,58,1,no,no,no,no,0
3,203,6904,2,121,35,3,2916,19nov1997,61,0,163,128,5,no,no,no,no,0
3,203,6905,1,121,35,2,,15oct1996,,,,,,no,no,no,no,0
3,203,6906,1,121,35,2,3006.7,04dec1996,64,1,64,29,1,no,no,no,no,0
3,203,6906,2,121,35,3,2991,13nov1997,82,0,146,111,3,no,no,yes,no,0
3,203,6907,1,121,35,2,2810.6001,17jan1997,88,1,88,53,1,no,no,no,no,0
3,203,6908,1,121,35,2,2551.3999,02nov1996,66,0,132,97,2,no,no,no,no,0
3,203,6909,1,121,35,2,,12oct1996,,,,,,no,no,no,no,0
3,203,6910,1,121,35,2,3000.2,10oct1996,64,1,64,29,1,no,no,no,no,0
3,203,6910,2,121,35,3,3640.6001,19sep1997,53,1,53,18,1,no,no,no,no,0
3,203,6911,1,121,35,2,2523.8,29dec1996,95,1,95,60,1,no,no,no,no,0
3,203,6912,1,121,35,2,3169.3999,28oct1996,171,,,,1,no,no,no,no,0
3,203,6913,1,121,35,2,,07dec1996,,,,,,yes,yes,no,no,0
3,203,6914,1,121,35,1,,10nov1996,,,,,,no,no,no,no,0
3,203,6915,1,121,35,2,3056.5,09oct1996,53,0,139,104,2,no,no,no,no,0
3,203,6916,1,121,35,2,2231.5,24feb1997,71,0,93,58,2,no,no,no,no,0
3,203,6917,1,121,35,2,3011.1001,21jan1997,35,0,127,92,2,no,no,no,no,0
3,203,6918,1,121,35,2,2755.7,23dec1996,,,,,,no,no,no,no,0
3,203,6919,1,121,35,2,2663,28jan1997,74,0,137,102,4,no,no,no,no,0
3,203,6920,1,121,35,2,4013.1001,26oct1997,92,1,92,57,1,no,no,no,no,0
3,203,6921,1,121,35,2,,24apr1997,,,,,,no,no,no,no,0
3,203,6922,1,121,35,2,2904,02nov1996,95,1,95,60,1,no,no,no,no,0
3,203,6922,2,121,35,3,3077.3,12nov1997,66,1,66,31,1,no,no,no,no,0
3,203,6923,1,121,35,2,3032.5,14dec1996,55,0,100,65,2,no,no,no,no,0
3,203,6924,1,121,35,2,3065.8,26jan1997,89,1,89,54,1,no,no,no,no,0
3,203,6925,1,121,35,2,2694.2,26dec1996,79,0,100,65,2,no,no,no,no,0
3,203,6926,1,121,35,2,2358,22jan1997,53,,,,6,no,no,yes,no,0
3,203,6927,1,121,35,1,1957.7,14dec1996,130,0,220,185,4,no,no,no,no,0
3,203,6928,1,121,35,2,3283.3,23aug1997,58,0,115,80,3,no,no,no,no,0
3,203,6929,1,121,35,1,3011.2,16sep1996,118,,,,5,no,no,no,no,0
3,203,6930,1,121,35,2,3550.8,03sep1997,51,1,51,16,1,no,no,no,no,0
3,203,6931,1,121,35,2,3251.6001,03jul1997,67,0,106,71,2,no,no,no,no,0
3,203,6932,1,121,35,2,3052.3,20nov1997,85,0,160,125,3,no,no,no,no,0
3,203,6933,1,121,35,2,3378,19oct1997,55,,,,3,no,no,no,no,0
3,203,6934,1,121,35,2,3017,08sep1997,113,1,113,78,1,yes,yes,no,no,0
3,203,6935,1,121,35,1,1964.8,28dec1996,76,1,76,41,1,no,no,no,no,0
3,203,6936,1,121,35,2,2188.1001,09jul1997,106,0,125,90,2,yes,no,yes,no,0
3,203,6937,1,121,35,2,3384.8999,20aug1997,89,1,89,54,1,no,no,no,no,0
3,203,6938,1,121,35,2,2763.1001,05sep1997,101,,,,5,no,no,no,no,0
3,203,6939,1,121,35,1,2298.8999,16sep1996,48,1,48,13,1,no,no,no,no,0
3,203,6940,1,121,35,2,3550.8999,22aug1997,60,0,93,58,3,no,no,yes,no,0
3,203,6941,1,121,35,2,3097.1001,03aug1997,49,1,49,14,1,no,no,no,no,0
3,203,6942,1,121,35,1,,04dec1996,,,,,,no,no,no,no,0
3,203,6943,1,121,35,1,,23nov1996,,,,,,no,yes,no,no,0
3,203,6944,1,121,35,1,2402.8999,04dec1996,93,0,127,92,2,no,no,no,no,0
3,203,6945,1,121,35,1,,17apr1997,,,,,,no,no,no,no,0
3,203,6946,1,121,35,1,2045.8,19jan1997,90,0,139,104,3,no,no,yes,no,0
3,203,6947,1,121,35,1,2380.6001,04dec1996,83,0,106,71,2,no,no,no,no,0
3,203,6948,1,121,35,1,1448.5,07dec1996,65,1,65,30,1,no,no,no,no,0
3,203,6948,2,121,35,2,2540,23nov1997,49,,,,6,no,no,no,no,0
3,203,6949,1,121,35,1,2163.7,04dec1996,68,0,129,94,2,no,no,no,no,0
3,203,6950,1,121,35,1,2478,29jan1997,75,1,75,40,1,no,no,no,no,0
3,203,6951,1,121,35,1,2367,22apr1997,49,0,180,145,5,no,no,no,no,0
3,203,6952,1,121,35,1,2316.2,07mar1997,48,0,109,74,4,no,no,no,no,0
3,203,6953,1,121,35,1,,06mar1997,,,,,,yes,no,yes,no,0
3,203,6954,1,121,35,1,2266.3999,08may1997,59,1,59,24,1,no,no,no,no,0
3,203,6955,1,121,35,1,2432.3,17apr1997,55,0,77,42,2,no,no,no,no,0
3,203,6956,1,121,35,1,,07mar1997,,,,,,no,no,no,no,0
3,203,6957,1,121,35,1,2598.5,21apr1997,60,0,81,46,2,no,no,no,no,0
3,203,6958,1,121,35,1,2220.1001,24apr1997,101,,,,4,no,yes,no,no,0
3,203,6959,1,121,35,1,1953.5,02jun1997,117,0,214,179,4,no,no,no,no,0
3,203,6960,1,121,35,1,,20aug1997,,,,,,yes,yes,no,no,0
3,203,6961,1,121,35,1,2679.5,19aug1997,40,0,148,113,3,no,no,no,no,0
3,203,6962,1,121,35,1,2434,02jun1997,57,1,57,22,1,no,no,no,no,0
3,203,6963,1,121,35,1,2711.7,26jul1997,87,1,87,52,1,no,no,no,no,0
3,203,6964,1,121,35,1,2752.6001,17jun1997,60,0,169,134,4,no,no,no,no,0
3,203,6965,1,121,35,1,,10aug1997,,,,,,no,no,no,no,0
3,203,6966,1,121,35,1,2909,30jun1997,113,0,193,158,2,no,no,no,no,0
3,203,6967,1,121,35,1,2903.8999,13nov1997,98,1,98,63,1,no,no,no,no,0
3,203,6968,1,121,35,1,,29aug1997,,,,,,no,yes,no,no,0
3,203,6969,1,121,35,1,2562.7,13nov1997,54,0,201,166,4,no,no,no,no,0
3,203,6970,1,121,35,1,2323,07sep1997,72,0,122,87,2,no,no,no,no,0
3,203,6971,1,121,35,1,1875.5,08sep1997,41,1,41,6,1,no,no,no,no,0
3,203,6972,1,121,35,1,,19aug1997,,,,,,no,yes,no,no,0
3,203,6973,1,121,35,1,,26aug1997,,,,,,no,yes,no,no,0
3,203,6974,1,121,35,1,2221.3999,13nov1997,83,0,187,152,3,no,no,no,no,0
3,203,6975,1,121,35,1,2471,08sep1997,51,0,111,76,3,no,no,no,no,0
3,203,6976,1,121,35,1,2628.1001,17oct1997,52,1,52,17,1,no,no,no,no,0
3,203,6977,1,121,35,1,2521.7,24oct1997,65,1,65,30,1,no,no,no,no,0
3,203,6978,1,121,35,1,,17oct1997,,,,,,no,yes,no,no,0
3,203,6979,1,121,35,1,,04nov1997,,,,,,no,yes,no,no,0
3,203,6980,1,121,35,6,2895.3,26jun1997,119,1,119,84,1,yes,no,no,no,0
3,203,6981,1,121,35,6,2895.3,27dec1996,,,,,,yes,no,no,no,0
3,203,6982,1,121,35,6,,11jan1997,,,,,,no,no,no,no,0
3,203,6983,1,121,35,6,3566.5,18jun1997,73,,,,8,no,no,no,no,0
3,203,6984,1,121,35,7,3357,29jul1997,205,,,,1,no,no,no,no,0
3,203,6985,1,121,35,6,3161.3,10jan1997,64,0,218,183,7,no,no,no,no,0
3,203,6986,1,121,35,7,3935,29jul1997,87,1,87,52,1,no,yes,yes,no,0
3,203,6987,1,121,35,5,3399.3,23dec1996,58,0,211,176,7,no,no,no,no,0
3,203,6988,1,121,35,5,3231.5,29sep1996,72,0,149,114,2,no,no,no,no,0
3,203,6989,1,121,35,6,3212,29mar1997,52,0,65,30,1,no,no,no,no,0
3,203,6990,1,121,35,5,3061.8999,04dec1996,75,0,175,140,5,no,no,no,no,0
3,203,6991,1,121,35,,2660.7,19dec1996,65,1,65,30,1,no,no,no,no,0
3,203,6991,2,121,35,5,3188.8,25nov1997,38,0,169,134,4,no,no,no,no,0
3,203,6992,1,121,35,5,3169.1001,15oct1996,53,0,140,105,3,no,no,no,no,0
3,203,6992,2,121,35,6,2658.8999,25nov1997,66,0,209,174,3,yes,no,no,no,0
3,203,6993,1,121,35,5,3090,13nov1996,67,1,67,32,1,no,no,no,no,0
3,203,6993,2,121,35,6,3551,29oct1997,48,0,105,70,2,no,yes,no,no,0
3,203,6994,1,121,35,5,3336.8,10sep1996,65,1,65,30,1,no,no,no,no,0
3,203,6994,2,121,35,6,3645.8,22aug1997,60,,,,1,no,no,no,no,0
3,203,6995,1,121,35,5,3115.3999,29oct1996,75,1,75,40,1,no,no,no,no,0
3,203,6995,2,121,35,6,3046.8999,28oct1997,81,1,81,46,1,no,no,no,no,0
3,203,6996,1,121,35,5,3468.3999,05jan1997,83,0,148,113,3,no,no,no,no,0
3,203,6997,1,121,35,5,2883.6001,16feb1997,45,,,,7,no,no,no,no,0
3,203,6998,1,121,35,4,3895.8999,04sep1997,,,,,,no,no,no,no,0
3,203,6999,1,121,35,5,3856.1001,16jun1997,86,1,86,51,1,no,no,no,no,0
3,203,7000,1,121,35,5,4324.6001,14jun1997,74,1,74,39,1,no,no,no,no,0
3,203,7001,1,121,35,5,3373,03jun1997,54,1,54,19,1,no,no,no,no,0
3,203,7002,1,121,35,4,3108,02jan1997,71,0,153,118,4,no,no,no,no,0
3,203,7003,1,121,35,4,3931.5,03dec1996,84,1,84,49,1,no,no,no,no,0
3,203,7004,1,121,35,5,4266.3999,28jun1997,49,,,,3,no,no,no,no,0
3,203,7005,1,121,35,2,2718.5,03nov1996,70,1,70,35,1,no,no,no,no,0
3,203,7005,2,121,35,3,2889.8,24oct1997,107,,,,4,no,no,no,no,0
4,231,7006,1,547,24,,2770.7,02oct1996,55,1,55,31,1,no,no,no,no,0
4,231,7006,2,547,24,,2716.6001,02sep1997,76,0,96,72,2,no,no,no,no,0
4,231,7007,1,547,24,,3137,15oct1996,82,0,128,104,3,no,no,no,no,0
4,231,7007,2,547,24,,2720.2,26nov1997,45,0,127,103,4,no,no,no,no,0
4,231,7008,1,547,24,,3270.3999,18aug1997,52,0,157,133,3,no,no,no,no,0
4,231,7009,1,547,24,,3421.5,19sep1997,57,0,192,168,5,no,no,no,no,0
4,231,7010,1,547,24,,2899,05dec1996,47,0,71,47,2,no,no,no,no,0
4,231,7010,2,547,24,,3080.1001,21nov1997,73,0,116,92,3,no,no,no,no,0
4,231,7011,1,547,24,,3312.5,02sep1997,90,0,129,105,2,no,yes,no,no,0
4,231,7012,1,547,24,,2695.3999,29oct1997,53,1,53,29,1,no,no,no,no,0
4,231,7013,1,547,24,,2190,28dec1996,125,,,,2,no,no,no,no,0
4,231,7014,1,547,24,,2912.8999,11apr1997,46,1,46,22,1,no,yes,no,no,0
4,231,7015,1,547,24,,3031,04nov1996,70,,,,1,no,no,no,no,0
4,231,7015,2,547,24,,3072.2,22oct1997,45,0,85,61,2,no,no,no,no,0
4,231,7016,1,547,24,,3090,29nov1996,99,0,208,184,4,no,no,no,no,0
4,231,7017,1,547,24,,3865,27nov1996,50,0,234,210,4,no,no,no,no,0
4,231,7018,1,547,24,,3338.6001,01nov1996,91,1,91,67,1,no,no,no,no,0
4,231,7018,2,547,24,,2681.1001,07nov1997,46,,,,2,no,no,no,no,0
4,231,7019,1,547,24,,2157.5,02feb1997,44,1,44,20,1,no,no,no,no,0
4,231,7020,1,547,24,,2748.1001,08jan1997,45,0,351,327,7,no,no,no,no,0
4,231,7021,1,547,24,,,03sep1997,,,,,,no,no,no,no,0
4,231,7022,1,547,24,,2681,16dec1996,44,1,44,20,1,no,no,no,no,0
4,231,7023,1,547,24,,2639.8999,22feb1997,28,0,177,153,6,no,no,no,no,0
4,231,7024,1,547,24,,,22oct1996,55,,,,2,no,no,no,no,0
4,231,7025,1,547,24,,3012,15oct1996,114,1,114,90,1,no,no,no,no,0
4,231,7025,2,547,24,,2906.7,07nov1997,126,1,126,102,1,no,no,no,no,0
4,231,7026,1,547,24,,3250.6001,23jun1997,75,0,112,88,2,no,no,no,no,0
4,231,7027,1,547,24,,2834.3999,08oct1996,51,0,77,53,2,no,no,no,no,0
4,231,7027,2,547,24,,2773.3,06oct1997,46,1,46,22,1,no,no,no,no,0
4,231,7028,1,547,24,,3249.1001,28oct1996,60,0,147,123,4,no,no,no,no,0
4,231,7029,1,547,24,,,27aug1997,,,,,,no,no,no,no,0
4,231,7030,1,547,24,,2402.6001,04mar1997,44,0,112,88,4,no,no,no,no,0
4,231,7031,1,547,24,,2866.2,19dec1996,56,1,56,32,1,no,no,no,no,0
4,231,7032,1,547,24,,3926.1001,24jul1997,102,1,102,78,1,yes,no,no,no,0
4,231,7033,1,547,24,,2879.2,23jun1997,65,0,80,56,2,no,no,no,no,0
4,231,7034,1,547,24,,,24dec1996,34,,,,2,no,no,no,no,0
4,231,7035,1,547,24,,2259,10mar1997,55,1,55,31,1,no,no,no,no,0
4,231,7036,1,547,24,,3473.7,29oct1996,46,0,105,81,3,no,no,no,no,0
4,231,7036,2,547,24,,3234.6001,17nov1997,58,1,58,34,1,no,no,no,no,0
4,231,7037,1,547,24,,3146.3,16jul1997,44,0,176,152,5,no,no,no,no,0
4,231,7038,1,547,24,,2978.8999,29oct1996,73,0,116,92,2,no,no,no,no,0
4,231,7039,1,547,24,,2952.6001,05sep1997,57,0,105,81,4,no,no,no,no,0
4,231,7040,1,547,24,,3423.8999,04aug1997,68,0,92,68,2,no,yes,no,no,0
4,231,7041,1,547,24,,3107.3,13oct1996,77,0,98,74,2,no,no,no,no,0
4,231,7041,2,547,24,,2974.8999,29oct1997,78,1,78,54,1,no,no,no,no,0
4,231,7042,1,547,24,,3227.6001,03oct1997,58,1,58,34,1,no,no,no,no,0
4,231,7043,1,547,24,,3615.2,12aug1997,46,0,224,200,4,no,no,no,no,0
4,231,7044,1,547,24,,3169.3999,16jul1997,57,0,101,77,2,no,no,no,no,0
4,231,7045,1,547,24,,3025.3,24jul1997,75,1,75,51,1,no,no,no,no,0
4,231,7046,1,547,24,,3316.2,04oct1996,55,0,99,75,3,no,no,no,no,0
4,231,7046,2,547,24,,3216.2,24oct1997,60,0,106,82,2,no,no,no,no,0
4,231,7047,1,547,24,,4043.1001,05sep1997,64,1,64,40,1,no,no,no,no,0
4,231,7048,1,547,24,,2802.8,13jun1997,82,0,152,128,3,no,no,no,no,0
4,231,7049,1,547,24,,2325.1001,07may1997,39,1,39,15,1,no,yes,no,no,0
4,231,7050,1,547,24,,,18jun1997,,,,,,no,yes,no,no,0
4,231,7051,1,547,24,,2674.1001,14nov1996,37,1,37,13,1,no,no,no,no,0
4,231,7051,2,547,24,,3219.3,06oct1997,76,1,76,52,1,no,no,no,no,0
4,231,7052,1,547,24,,,13dec1996,,,,,,no,yes,no,no,0
4,231,7053,1,547,24,,,16dec1996,,,,,,no,no,no,no,0
4,231,7054,1,547,24,,2814.7,18nov1996,91,0,112,88,2,no,no,no,no,0
4,231,7055,1,547,24,,3231.1001,08jul1997,111,1,111,87,1,no,no,no,no,0
4,231,7056,1,547,24,,,02apr1997,,,,,,no,no,no,no,0
4,231,7057,1,547,24,,4187.5,18oct1996,,,,,,no,no,no,no,0
4,231,7058,1,547,24,,2583.3,06may1997,70,0,92,68,2,no,no,no,no,0
4,231,7059,1,547,24,,,09dec1996,,,,,,no,no,no,no,0
